#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.noncoding" spec="beast.base.evolution.alignment.TaxonSet">
#                    <alignment filter="1,458-659,897-898" id="noncoding" spec="beast.base.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.8" name="distr">
#                <parameter estimate="false" id="RealParameter.23" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.24" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:1stpos" name="distribution">
#            <parameter id="gammaShape.s:1stpos" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0.1stpos" name="distr">
#                <parameter estimate="false" id="RealParameter.0.1stpos" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:2ndpos" name="distribution">
#            <parameter id="gammaShape.s:2ndpos" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0.2ndpos" name="distr">
#                <parameter estimate="false" id="RealParameter.0.2ndpos" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:3rdpos" name="distribution">
#            <parameter id="gammaShape.s:3rdpos" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0.3rdpos" name="distr">
#                <parameter estimate="false" id="RealParameter.0.3rdpos" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:noncoding" name="distribution">
#            <parameter id="gammaShape.s:noncoding" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:1stpos" name="distribution">
#            <parameter id="kappa.s:1stpos" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.4.1stpos" name="distr">
#                <parameter estimate="false" id="RealParameter.20.1stpos" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.21.1stpos" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:2ndpos" name="distribution">
#            <parameter id="kappa.s:2ndpos" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.4.2ndpos" name="distr">
#                <parameter estimate="false" id="RealParameter.20.2ndpos" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.21.2ndpos" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:3rdpos" name="distribution">
#            <parameter id="kappa.s:3rdpos" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.4.3rdpos" name="distr">
#                <parameter estimate="false" id="RealParameter.20.3rdpos" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.21.3rdpos" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:noncoding" name="distribution">
#            <parameter id="kappa.s:noncoding" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.4" name="distr">
#                <parameter estimate="false" id="RealParameter.20" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.21" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="human-chimp.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="human-chimp" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Homo_sapiens" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Pan" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.25" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.26" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@noncoding" id="treeLikelihood.noncoding" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:noncoding" shape="@gammaShape.s:noncoding" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:noncoding" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:noncoding" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:noncoding" kappa="@kappa.s:noncoding" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@noncoding" id="empiricalFreqs.s:noncoding" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.1stpos" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="2-457\3,660-896\3" id="1stpos" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:1stpos" shape="@gammaShape.s:1stpos" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:1stpos" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:1stpos" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:1stpos" kappa="@kappa.s:1stpos" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@1stpos" id="empiricalFreqs.s:1stpos" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.2ndpos" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="3-457\3,661-896\3" id="2ndpos" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:2ndpos" shape="@gammaShape.s:2ndpos" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:2ndpos" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:2ndpos" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:2ndpos" kappa="@kappa.s:2ndpos" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@2ndpos" id="empiricalFreqs.s:2ndpos" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.3rdpos" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="4-457\3,662-.\3" id="3rdpos" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:3rdpos" shape="@gammaShape.s:3rdpos" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:3rdpos" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:3rdpos" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:3rdpos" kappa="@kappa.s:3rdpos" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@3rdpos" id="empiricalFreqs.s:3rdpos" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1stpos	treeLikelihood.2ndpos	treeLikelihood.3rdpos	treeLikelihood.noncoding	Tree.height	Tree.treeLength	mutationRate.1stpos	mutationRate.2ndpos	mutationRate.3rdpos	mutationRate.noncoding	gammaShape.1stpos	gammaShape.2ndpos	gammaShape.3rdpos	gammaShape.noncoding	kappa.1stpos	kappa.2ndpos	kappa.3rdpos	kappa.noncoding	CalibratedYuleModel	birthRateY	logP(mrca(human-chimp))	mrca.age(human-chimp)	clockRate
88800	-5516.677925168978	-5444.331164485082	-72.34676068389544	-1386.3597701523265	-952.7055204844215	-2145.9753931061305	-959.2904807422029	93.95936852708395	425.94812797291576	0.46748943132872905	0.19758084721684646	2.9898765598956802	0.2619867332686331	0.5558465613535293	0.5210188301120908	2.13829552529199	0.2758264331842389	5.954384059566254	10.60898138834959	30.928898837282762	11.24108929856287	-47.95283884516192	0.015646862632337086	-0.24956709179895248	6.109031507267911	0.010864170413275014
89000	-5515.315094249241	-5441.531148037777	-73.78394621146465	-1382.03559010166	-950.9510345183705	-2148.558006135052	-959.9865172826945	96.72345294129445	471.69554940218404	0.46748943132872905	0.19758084721684646	2.9898765598956802	0.2619867332686331	0.5558465613535293	0.5210188301120908	2.13829552529199	0.2758264331842389	5.954384059566254	10.60898138834959	30.928898837282762	11.24108929856287	-48.32146588411142	0.02580266789494324	-0.8184081648304762	5.455657822603397	0.00921006579016724
89200	-5524.102119802407	-5446.997138130013	-77.10498167239473	-1385.301969408924	-952.4598200906283	-2149.095080144098	-960.1402684863629	130.61740216340067	658.9308109877516	0.46748943132872905	0.19758084721684646	2.9898765598956802	0.2619867332686331	0.5558465613535293	0.5210188301120908	2.13829552529199	0.2758264331842389	5.954384059566254	10.60898138834959	30.928898837282762	13.52626438752481	-51.97250586876332	0.020341542239288603	-0.36183754597705037	6.26081237828401	0.008171316257806698
89400	-5520.063644221708	-5446.04228426999	-74.02135995171832	-1382.1136426383741	-951.1712946177937	-2153.6502782417892	-959.107068772033	92.74220026374783	485.9981403190275	0.46748943132872905	0.19758084721684646	2.9898765598956802	0.2619867332686331	0.5558465613535293	0.5210188301120908	2.13829552529199	0.2758264331842389	5.954384059566254	10.60898138834959	30.928898837282762	13.52626438752481	-49.450116934715645	0.013217057342756808	-0.23133771923373017	5.947338977464339	0.009757802873286812
89600	-5513.402805301493	-5441.570630834521	-71.8321744669718	-1382.620018010166	-952.8502889044703	-2145.45543629312	-960.6448876267644	73.57742521571444	351.95748329110495	0.46748943132872905	0.19758084721684646	2.9898765598956802	0.2619867332686331	0.4975744247088864	0.5210188301120908	2.13829552529199	0.2758264331842389	7.0569905872851795	10.60898138834959	30.928898837282762	13.52626438752481	-46.005031516154304	0.01903590122869074	-0.9166648359652874	5.412261332171959	0.01388698342386679
89800	-5513.698590489585	-5442.00061455331	-71.69797593627469	-1385.3443540087383	-953.5535644843447	-2145.6377208198573	-957.4649752403691	77.10189394063042	374.1123442386263	0.46748943132872905	0.19758084721684646	2.9898765598956802	0.2619867332686331	0.4975744247088864	0.5210188301120908	2.13829552529199	0.2758264331842389	6.1763225326019295	10.60898138834959	30.928898837282762	13.52626438752481	-46.11580555232015	0.03666540831083503	-0.2258197072505243	6.003765275939219	0.014732732848006693
90000	-5511.220915485279	-5440.9830830347255	-70.23783245055334	-1379.4592866628705	-952.9205662732479	-2149.8509378648087	-958.752292233799	63.909436141297476	335.4678141763865	0.46748943132872905	0.19758084721684646	2.9898765598956802	0.2619867332686331	0.4975744247088864	0.5210188301120908	2.13829552529199	0.2758264331842389	6.1763225326019295	10.60898138834959	30.928898837282762	13.52626438752481	-44.626749120108485	0.033778267334211735	-0.3366696650694573	5.764544789370961	0.013072400047012126
90200	-5518.481134908753	-5445.919369050237	-72.561765858516	-1383.527727272472	-954.5313985753497	-2150.2140647744827	-957.6461784279327	79.66089995630176	421.5489035884671	0.46748943132872905	0.19758084721684646	2.9898765598956802	0.2619867332686331	0.4975744247088864	0.5210188301120908	2.13829552529199	0.2758264331842389	6.1763225326019295	10.60898138834959	30.928898837282762	13.52626438752481	-46.94718531911725	0.024050281656382927	-0.6795078407440993	6.476296382570439	0.013072400047012126
90400	-5507.948216957248	-5436.662098608696	-71.28611834855214	-1381.0641372650484	-952.956417409934	-2146.181331084572	-956.4602128491424	76.03238112820164	385.713682719383	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.2758264331842389	6.1763225326019295	10.60898138834959	30.928898837282762	13.52626438752481	-46.12241964270192	0.024050281656382927	-0.22862600719556173	5.962352592713214	0.013519139477573931
90600	-5512.544180527537	-5440.56774753632	-71.97643299121637	-1383.645005713475	-949.8693544476165	-2152.1623160484796	-954.8910713267492	81.25094127567289	414.3640484897557	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.2758264331842389	6.1763225326019295	10.60898138834959	30.928898837282762	13.52626438752481	-46.8118598511693	0.024050281656382927	-0.22950044139242023	5.956935578793551	0.011493979530803741
90800	-5508.736226443895	-5435.859751489932	-72.87647495396354	-1380.656451816549	-951.1841853202649	-2149.7141544590854	-954.3049598940328	80.51932229085331	416.88335723400655	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.2758264331842389	6.1763225326019295	10.60898138834959	30.928898837282762	13.52626438752481	-46.821090098674624	0.024050281656382927	-1.1203121566342493	6.668775300078256	0.011493979530803741
91000	-5512.050259803311	-5438.007691277159	-74.04256852615163	-1383.210094831334	-949.995460229126	-2150.3030571014997	-954.4990791151998	92.84886716436749	451.60779747411624	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.2758264331842389	6.1763225326019295	10.60898138834959	30.928898837282762	13.52626438752481	-48.93201710056659	0.013344517134953085	-0.7639415003697614	6.5187244681548355	0.010497999623724046
91200	-5512.068085811896	-5438.003164669649	-74.06492114224717	-1379.6403434985332	-951.0949244522766	-2150.7251646650193	-956.5427320538198	95.90457555506848	494.5706745692035	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.2758264331842389	6.1763225326019295	10.60898138834959	27.782822392428976	13.52626438752481	-49.81922797195852	0.01238308945072826	-0.24432104321188033	5.9037459336777065	0.009654827116200521
91400	-5515.127979454492	-5440.270791040841	-74.85718841365043	-1385.5864334532346	-949.7836919334715	-2148.6965425758667	-956.2041230782688	108.872772942867	539.6152662551364	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.20346808197575755	6.1763225326019295	10.60898138834959	27.782822392428976	13.52626438752481	-50.80956271562959	0.011073806127047371	-0.23025075882962984	5.952780267975652	0.009146672060098286
91600	-5511.037816474065	-5436.892493359286	-74.14532311477845	-1382.4009372961752	-950.4254672548099	-2149.5715959089925	-954.4944928993087	102.63741129237165	523.3220623450285	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.20346808197575755	6.1763225326019295	10.60898138834959	27.782822392428976	13.52626438752481	-49.74474054789045	0.014030719547697393	-0.34677466949557945	6.245950520278828	0.009146672060098286
91800	-5512.559112829333	-5436.834932710119	-75.72418011921428	-1381.1439801737051	-951.9652956462411	-2147.1612472246534	-956.564409665519	111.32283951520203	573.5292220799394	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.20346808197575755	6.1763225326019295	10.60898138834959	27.782822392428976	13.52626438752481	-50.48113605120732	0.023121249046891272	-0.6902236952723289	6.481888131534489	0.008193957743693414
92000	-5517.903505536826	-5441.8958993025735	-76.00760623425211	-1385.0959533866105	-951.750048456568	-2145.2864219390285	-959.7634755203667	130.1134156977559	615.1048462286745	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.20346808197575755	6.1763225326019295	10.60898138834959	27.782822392428976	13.52626438752481	-50.8757474973997	0.017514471544981515	-0.8564908285514653	6.561560092913812	0.008193957743693414
92200	-5510.0522046241485	-5438.003296726504	-72.04890789764434	-1384.2018459329356	-952.1847374578582	-2144.2522396825666	-957.3644736531438	79.98866110756234	382.05981083995283	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.20346808197575755	6.1763225326019295	10.60898138834959	27.782822392428976	13.52626438752481	-47.60418540681877	0.014567246940742204	-0.35342511415006694	5.74737996763386	0.012806248264769532
92400	-5513.0146116635515	-5440.880987825698	-72.13362383785369	-1382.7748790630776	-950.9288978979495	-2148.562261902746	-958.6149489619254	89.24561723788095	426.558432333465	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.20346808197575755	6.1763225326019295	10.60898138834959	27.782822392428976	13.52626438752481	-47.14905754397154	0.026546809077831166	-0.2937231648674346	5.815701584078013	0.01131111080154175
92600	-5512.013526643809	-5440.369582098752	-71.64394454505695	-1381.9817412959203	-953.5903042543772	-2146.967656863076	-957.8298796853791	72.84507724436466	389.91229675325616	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.20346808197575755	6.1763225326019295	10.60898138834959	27.782822392428976	13.52626438752481	-46.66863162046268	0.019374984816154576	-0.599088804156217	5.567971383174974	0.012405029153537821
92800	-5508.178650589916	-5435.741885368266	-72.43676522165015	-1382.5285708996998	-950.8476118486218	-2147.0423690316	-955.3233335883436	85.91570667748283	422.7897839351342	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.20346808197575755	6.1763225326019295	10.60898138834959	27.782822392428976	13.52626438752481	-48.094407207672724	0.01489698628898199	-0.22869940922393298	6.038131722877452	0.011013142426581697
93000	-5514.301010534525	-5440.47829606401	-73.82271447051502	-1379.727357213996	-951.6843834975057	-2151.787547149893	-957.2790082026157	92.24084636882259	455.4676480685598	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.20346808197575755	6.1763225326019295	10.60898138834959	27.782822392428976	13.52626438752481	-48.07998341088993	0.02827994000120082	-0.9887062762886332	5.382377573414021	0.011013142426581697
93200	-5514.8080704566355	-5440.747370925397	-74.06069953123826	-1384.4633985875312	-954.4097383030598	-2145.3997355682236	-956.4744984665828	93.82970490402028	476.0351798255852	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.20346808197575755	6.1763225326019295	10.60898138834959	27.782822392428976	14.670141453153674	-48.69567856025818	0.02930143267998271	-0.40888712057709686	6.302568808647198	0.010147047256557667
93400	-5520.75131062106	-5447.4371343177045	-73.31417630335564	-1384.8404235534863	-950.7175896035027	-2155.5820855621296	-956.2970355985863	90.04909652519517	452.8088849666568	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.20346808197575755	6.1763225326019295	10.60898138834959	27.782822392428976	14.670141453153674	-48.71792799173576	0.014246910052122124	-0.3605047863736315	5.740468273876869	0.008670218712210699
93600	-5514.379483598876	-5439.092696845277	-75.28678675359838	-1384.6319989552644	-952.0365678871366	-2145.1495969896555	-957.2745330132204	100.24414978479028	469.8064936713237	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.20346808197575755	6.1763225326019295	10.60898138834959	27.782822392428976	14.670141453153674	-50.56366837125041	0.009980817969922619	-0.8428982450723022	6.555475873655902	0.010474403015641332
93800	-5513.482745787566	-5439.872027619091	-73.61071816847576	-1384.1298231583673	-950.8048436108731	-2151.9346950660006	-953.0026657838492	86.83086243598123	437.72289639585114	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.20346808197575755	6.1763225326019295	10.60898138834959	27.782822392428976	14.670141453153674	-48.63798233108172	0.013681523788412754	-0.777446134504484	6.525192717894944	0.011285998923973285
94000	-5511.223260267318	-5436.271802984447	-74.9514572828711	-1381.826363213156	-951.3431621633069	-2147.9950184856707	-955.1072591223138	82.00811343793049	391.73140248814093	0.4113786376405746	0.19758084721684646	2.9898765598956802	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.20346808197575755	6.1763225326019295	10.60898138834959	27.782822392428976	14.670141453153674	-48.50541649281871	0.04866493899123065	-0.983072478089016	5.384662236879497	0.012546971504196636
94200	-5509.600875766839	-5438.072891578919	-71.52798418792031	-1383.8335993831024	-951.4124403887774	-2147.9806600979023	-954.8461917091372	81.23935400698142	400.36486273363886	0.5236259777669356	0.19758084721684646	2.877629219769319	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.20346808197575755	6.1763225326019295	10.60898138834959	27.782822392428976	14.670141453153674	-46.429404405366625	0.0263113679394152	-0.24997661180898834	6.109966492997324	0.01149441771462571
94400	-5508.7609041407795	-5437.149363671191	-71.61154046958853	-1381.0680053648925	-952.0582254029129	-2147.6248919391865	-956.3982409641992	67.28841198515454	343.4134001609388	0.5236259777669356	0.19758084721684646	2.877629219769319	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.20346808197575755	6.1763225326019295	10.60898138834959	27.782822392428976	14.670141453153674	-45.656815212171054	0.04446988954054116	-0.581817505611901	5.578084040970732	0.013330272981423105
94600	-5513.779877222229	-5437.77319135235	-76.00668586987803	-1381.9237870509946	-953.2840694333005	-2145.5229312516317	-957.0424036164238	67.85245204913177	349.62494362664734	0.5236259777669356	0.19758084721684646	2.877629219769319	0.3252140178635779	0.4975744247088864	0.5210188301120908	2.13829552529199	0.20346808197575755	6.1763225326019295	10.60898138834959	27.782822392428976	14.670141453153674	-49.77156318317088	0.0694732798762917	-0.41650616558240183	5.691200054292691	0.013330272981423105
94800	-5513.253091069893	-5439.152919636436	-74.10017143345692	-1383.3502526345392	-953.3126720333355	-2145.027155491276	-957.4628394772859	74.10454910628796	345.41845206602744	0.5328645390363361	0.19758084721684646	2.8683906584999184	0.3252140178635779	0.4975744247088864	0.5210188301120908	3.6184882384829	0.20346808197575755	6.1763225326019295	10.60898138834959	27.782822392428976	14.670141453153674	-45.796561857591634	0.044493662579167204	-1.449975177071075	5.2176369690398365	0.013330272981423105
95000	-5512.17033899481	-5438.10078673082	-74.06955226399022	-1382.8332452245643	-951.388474621624	-2148.173659989602	-955.7054068950293	72.59343824152386	350.9407183398628	0.5328645390363361	0.19758084721684646	2.8683906584999184	0.3252140178635779	0.4975744247088864	0.5210188301120908	3.6184882384829	0.19248935952036783	6.1763225326019295	10.60898138834959	27.782822392428976	15.477608332110247	-46.56765524450693	0.049350123744858504	-0.4434390613159805	5.670115392393603	0.012556074555490508
95200	-5510.770031341792	-5437.929460960615	-72.8405703811764	-1381.5797751216405	-952.9760996505748	-2144.8463325246335	-958.5272536637663	71.21766241950493	364.75060977802633	0.3817728055403746	0.19758084721684646	3.0194823919958798	0.3252140178635779	0.4975744247088864	0.5210188301120908	3.6184882384829	0.19248935952036783	6.1763225326019295	10.60898138834959	27.782822392428976	15.477608332110247	-45.73937321524487	0.02295069909677094	-0.8075918909087039	5.460648288097657	0.012556074555490508
95400	-5519.1416402216055	-5446.893045272091	-72.24859494951527	-1383.6554636249189	-954.2788553741054	-2151.2074531651383	-957.7512731079285	76.45241936980415	367.6206706747258	0.3817728055403746	0.19758084721684646	3.0194823919958798	0.3252140178635779	0.4975744247088864	0.5210188301120908	3.6184882384829	0.19248935952036783	6.1763225326019295	10.60898138834959	27.782822392428976	15.477608332110247	-45.56314930878735	0.026476046967339947	-0.24908769395702873	6.10792669112018	0.012556074555490508
95600	-5513.850981973332	-5437.546261243715	-76.30472072961713	-1382.942889162608	-951.4976704174048	-2147.0836552196274	-956.0220464440747	86.90767683649639	443.85405432076493	0.3817728055403746	0.19758084721684646	3.0194823919958798	0.3252140178635779	0.4975744247088864	0.5210188301120908	3.6184882384829	0.19248935952036783	6.1763225326019295	10.60898138834959	27.782822392428976	15.477608332110247	-50.06339143688852	0.01041717733676979	-0.7368389460733974	6.505493616887825	0.010067725366295901
95800	-5514.38712704993	-5440.330662688234	-74.05646436169616	-1383.8421437878264	-952.5307449533924	-2148.814267886118	-955.1435060608968	87.80884463083959	440.3205760452167	0.5235796562178221	0.19758084721684646	2.8776755413184323	0.3252140178635779	0.4975744247088864	0.5210188301120908	3.6184882384829	0.19248935952036783	6.1763225326019295	10.60898138834959	27.782822392428976	15.477608332110247	-47.74682842968155	0.01817536199145968	-0.2490836084264622	6.107917227034739	0.01198309662225827
96000	-5511.944053099821	-5436.596089092483	-75.34796400733778	-1381.5872930410535	-951.9536302787096	-2146.3594037952334	-956.6957619774873	98.5478064147907	474.5952893666018	0.5235796562178221	0.19758084721684646	2.8776755413184323	0.3252140178635779	0.4975744247088864	0.6820391875099258	3.6184882384829	0.19248935952036783	6.1763225326019295	8.931675206671201	27.782822392428976	15.477608332110247	-48.16975961423671	0.02168875757170333	-1.0926777893997097	6.65836404699641	0.009645514989397676
